Jahr,Monat,Tag,Tagesdatum,Zweirad,Personenwagen,Lastwagen,Hr,RainDur,T,WVs,StrGlo,p,NO2,NO,NOx,O3,CO,PM10,SO2
2014,10,10,2014-10-10,,,,79.040,26.940,17.519,1.162,100.592,964.595,36.860,20.448,35.668,19.966,0.321,12.469,0.815
2014,10,11,2014-10-11,,,,82.336,170.070,16.441,0.956,68.905,964.851,23.916,11.576,21.788,26.349,0.304,11.153,0.591
2014,10,12,2014-10-12,,,,84.078,0.000,15.460,1.379,121.965,961.976,21.952,8.736,18.483,22.728,0.292,13.324,0.546
2014,10,13,2014-10-13,,,,88.015,568.050,14.583,1.446,30.078,960.339,32.240,21.238,33.886,18.220,0.330,16.214,0.724
2014,10,14,2014-10-14,,,,76.710,0.010,14.960,0.894,134.614,960.525,48.530,39.635,57.154,21.205,0.403,14.199,1.345
2014,10,15,2014-10-15,,,,79.211,342.910,15.760,1.189,110.223,959.563,38.952,25.960,41.180,23.825,0.374,13.787,0.905
2014,10,16,2014-10-16,,,,80.784,190.010,15.461,2.091,44.956,961.084,27.880,10.632,23.103,27.731,0.272,13.690,0.576
2014,10,17,2014-10-17,,,,80.357,132.640,16.020,1.816,93.483,965.671,31.256,12.328,26.228,29.084,0.306,11.785,0.612
2014,10,18,2014-10-18,,,,83.415,0.000,14.632,1.203,129.446,971.830,33.643,27.257,39.446,9.585,0.458,15.300,1.200
2014,10,19,2014-10-19,,,,78.357,0.000,16.072,1.195,129.012,972.681,29.427,25.109,35.519,21.448,0.466,16.714,0.900
2014,10,20,2014-10-20,,,,74.586,261.570,17.193,1.201,102.255,969.845,41.641,29.064,45.078,21.212,0.407,23.357,1.058
2014,10,21,2014-10-21,,,,75.875,371.560,15.211,3.309,84.517,963.761,17.195,6.988,14.595,53.749,0.207,25.299,0.497
2014,10,22,2014-10-22,,,,75.768,652.180,6.842,2.990,38.012,970.243,15.154,3.375,10.631,53.259,0.193,11.115,0.926
2014,10,23,2014-10-23,550.000,4134.000,105.000,73.153,265.770,8.275,1.410,63.115,973.805,30.649,16.945,29.613,37.702,0.280,14.147,1.194
2014,10,24,2014-10-24,1045.000,7818.000,310.000,75.505,0.000,8.240,1.313,94.179,970.667,40.687,34.521,48.953,18.960,0.382,15.410,1.852
2014,10,25,2014-10-25,589.000,5644.000,91.000,80.953,140.330,10.406,0.949,53.739,970.535,33.908,23.388,36.482,17.790,0.392,15.914,1.592
2014,10,26,2014-10-26,775.000,6817.000,124.000,80.555,0.000,12.292,1.662,102.157,973.962,36.019,27.301,40.724,13.758,0.432,16.467,1.898
2014,10,27,2014-10-27,1101.000,6783.000,244.000,83.607,1.830,9.415,1.630,26.012,973.776,31.926,25.559,37.188,11.025,0.355,14.388,1.303
2014,10,28,2014-10-28,1179.000,7159.000,261.000,77.890,0.000,10.808,1.107,70.786,969.268,40.733,45.403,57.703,12.633,0.475,22.253,1.785
2014,10,29,2014-10-29,1262.000,8307.000,287.000,78.330,0.000,11.178,0.964,113.490,968.832,47.010,62.259,74.499,15.293,0.584,24.730,2.354
2014,10,30,2014-10-30,1132.000,7925.000,279.000,74.158,0.200,11.667,0.957,80.083,973.543,53.073,53.269,70.462,9.207,0.511,24.705,2.569
2014,10,31,2014-10-31,1030.000,6717.000,228.000,81.158,0.000,9.853,1.590,92.357,974.947,50.135,72.581,84.410,3.005,0.588,25.583,2.207
2014,11,01,2014-11-01,747.000,6054.000,113.000,86.287,0.330,9.916,0.871,81.737,972.856,46.394,75.660,84.920,3.751,0.706,33.865,1.232
2014,11,02,2014-11-02,611.000,4631.000,62.000,81.836,0.000,10.705,0.626,109.551,968.477,40.674,56.271,66.385,8.407,0.642,25.311,1.207
2014,11,03,2014-11-03,1229.000,6735.000,260.000,76.220,0.000,11.378,1.339,116.054,958.742,48.162,55.838,69.954,8.040,0.532,22.379,1.665
2014,11,04,2014-11-04,1145.000,7136.000,280.000,76.908,0.000,10.816,1.790,72.122,946.106,45.084,35.456,52.003,11.967,0.418,19.918,1.478
2014,11,05,2014-11-05,569.000,8315.000,220.000,87.266,1156.200,5.938,1.594,9.680,953.917,32.169,11.925,26.383,43.273,0.264,4.572,0.454
2014,11,06,2014-11-06,769.000,7735.000,221.000,87.010,469.180,4.815,1.240,29.163,962.409,40.487,27.864,43.512,24.922,0.337,9.640,0.892
2014,11,07,2014-11-07,965.000,7475.000,267.000,73.819,50.350,7.963,1.495,96.344,961.090,29.812,14.120,26.910,29.134,0.309,15.336,1.307
2014,11,08,2014-11-08,726.000,5710.000,89.000,77.858,0.000,8.786,1.359,103.720,962.627,39.270,25.810,41.228,19.205,0.391,15.638,1.790
2014,11,09,2014-11-09,461.000,4611.000,41.000,89.468,0.000,6.629,1.227,58.604,959.212,33.247,33.744,44.439,5.275,0.488,22.087,1.278
2014,11,10,2014-11-10,914.000,6405.000,239.000,91.098,49.130,7.693,1.215,26.690,962.123,37.961,62.329,69.822,1.888,0.545,26.480,1.535
2014,11,11,2014-11-11,1040.000,6836.000,267.000,91.036,0.000,7.526,1.183,16.952,956.564,34.825,47.885,56.603,1.870,0.511,25.163,0.863
2014,11,12,2014-11-12,836.000,8182.000,254.000,89.837,532.370,8.442,0.840,33.649,955.316,43.713,49.904,62.868,2.426,0.509,16.914,0.861
2014,11,13,2014-11-13,944.000,7483.000,263.000,88.490,322.220,10.191,0.815,29.210,961.458,51.379,38.999,58.134,7.627,0.461,11.987,0.944
2014,11,14,2014-11-14,969.000,7257.000,268.000,86.547,0.000,8.801,1.425,49.736,958.909,34.949,30.909,43.056,5.738,0.396,17.495,0.911
2014,11,15,2014-11-15,539.000,5263.000,79.000,83.520,478.550,9.660,1.691,53.715,953.145,29.847,11.434,24.774,18.325,0.339,10.948,0.749
2014,11,16,2014-11-16,381.000,4583.000,56.000,80.883,458.630,8.688,1.820,64.814,953.822,23.180,7.684,18.281,44.223,0.279,6.728,0.734
2014,11,17,2014-11-17,873.000,6598.000,266.000,85.002,325.240,8.295,1.039,34.852,954.582,44.498,34.197,50.688,9.925,0.393,13.854,1.248
2014,11,18,2014-11-18,917.000,7106.000,250.000,80.761,390.620,8.081,1.653,59.639,958.313,25.122,10.074,21.215,36.868,0.276,11.338,0.805
2014,11,19,2014-11-19,1047.000,7030.000,266.000,75.905,0.280,8.309,1.288,58.696,968.224,42.368,37.102,51.900,20.158,0.426,13.654,1.500
2014,11,20,2014-11-20,1082.000,7300.000,244.000,85.516,0.000,5.556,1.838,58.334,972.988,39.125,43.423,55.275,4.217,0.466,17.955,1.463
2014,11,21,2014-11-21,944.000,7456.000,269.000,80.236,0.000,7.704,1.195,78.671,970.707,39.339,57.364,66.563,2.981,0.518,24.531,1.869
2014,11,22,2014-11-22,588.000,5753.000,91.000,92.032,0.180,6.438,1.418,57.430,970.457,30.752,67.567,70.252,2.276,0.634,25.757,1.411
2014,11,23,2014-11-23,401.000,4488.000,52.000,94.243,2.200,5.517,1.002,30.742,971.594,31.180,61.958,65.978,2.105,0.644,20.824,0.942
2014,11,24,2014-11-24,1010.000,6503.000,250.000,86.488,30.700,8.972,1.326,57.492,971.452,41.487,101.344,102.946,1.858,0.753,31.250,2.187
2014,11,25,2014-11-25,993.000,7003.000,262.000,92.285,0.000,8.625,1.880,9.979,969.475,32.100,42.857,51.146,2.093,0.495,20.405,1.179
2014,11,26,2014-11-26,940.000,7223.000,237.000,89.589,0.270,8.686,1.577,23.016,964.065,30.666,58.681,63.082,1.740,0.552,22.314,1.347
2014,11,27,2014-11-27,1057.000,7293.000,243.000,89.020,0.000,7.815,1.394,14.844,958.737,31.252,57.471,62.421,1.667,0.555,18.345,1.080
2014,11,28,2014-11-28,942.000,7543.000,254.000,86.674,0.000,6.020,2.308,46.090,957.476,27.952,36.439,43.832,2.230,0.457,10.908,0.829
2014,11,29,2014-11-29,559.000,5849.000,103.000,88.979,0.000,3.819,1.963,13.901,961.287,24.723,26.890,34.488,1.924,0.449,12.669,0.778
2014,11,30,2014-11-30,365.000,5008.000,45.000,91.180,0.000,3.624,1.430,14.690,959.843,21.027,26.793,32.477,1.820,0.506,12.930,0.811
2014,12,01,2014-12-01,762.000,6631.000,234.000,90.326,251.890,3.497,2.336,9.017,954.489,22.855,36.030,40.838,1.729,0.532,11.445,1.047
2014,12,02,2014-12-02,887.000,6918.000,261.000,86.851,33.650,4.107,1.169,10.405,958.314,29.983,48.376,54.464,1.662,0.594,13.889,1.497
2014,12,03,2014-12-03,851.000,7358.000,272.000,85.527,8.770,4.455,1.976,17.238,962.635,25.322,46.325,50.381,1.685,0.560,13.158,1.585
2014,12,04,2014-12-04,923.000,7360.000,259.000,84.178,0.000,4.594,1.663,10.961,962.840,34.726,38.145,48.742,1.838,0.518,14.737,1.371
2014,12,05,2014-12-05,844.000,7696.000,245.000,87.760,3.740,4.057,1.062,6.630,965.987,46.712,34.631,52.195,2.650,0.485,17.749,1.008
2014,12,06,2014-12-06,438.000,5858.000,83.000,85.445,110.000,3.754,1.942,25.025,968.827,34.044,21.532,35.065,3.297,0.454,8.197,1.480
2014,12,07,2014-12-07,408.000,5312.000,65.000,83.454,30.420,4.185,1.489,13.946,970.712,29.907,16.909,29.197,3.311,0.433,15.510,2.059
2014,12,08,2014-12-08,722.000,6867.000,255.000,84.077,333.650,4.228,1.159,13.074,969.291,39.528,22.839,38.981,10.808,0.398,13.092,1.418
2014,12,09,2014-12-09,830.000,7330.000,249.000,87.735,32.360,2.598,1.178,18.536,974.065,42.029,31.907,47.559,3.889,0.412,12.762,1.551
2014,12,10,2014-12-10,794.000,7690.000,246.000,75.426,82.310,2.661,1.856,19.098,974.215,34.896,16.594,31.553,14.289,0.331,19.843,1.489
2014,12,11,2014-12-11,780.000,7398.000,286.000,70.438,148.570,6.122,3.794,30.134,969.380,18.351,4.105,12.887,48.100,0.226,9.826,1.142
2014,12,12,2014-12-12,867.000,7963.000,256.000,58.839,0.000,7.060,3.150,60.644,963.323,31.026,12.839,26.517,42.155,0.276,13.351,1.324
2014,12,13,2014-12-13,579.000,5940.000,84.000,54.697,0.000,9.285,2.452,49.320,962.463,32.357,7.552,22.975,37.209,0.298,13.490,1.914
2014,12,14,2014-12-14,428.000,4336.000,51.000,64.340,143.300,9.034,1.160,21.711,966.200,45.433,18.400,38.511,16.981,0.410,,2.649
2014,12,15,2014-12-15,807.000,7031.000,270.000,83.003,269.200,9.013,1.023,23.197,966.726,52.422,36.053,56.318,6.090,0.458,20.040,1.728
2014,12,16,2014-12-16,937.000,7229.000,243.000,79.500,14.250,7.913,1.329,32.389,963.551,35.203,16.992,32.034,20.603,0.341,16.088,1.389
2014,12,17,2014-12-17,769.000,7902.000,244.000,81.562,475.150,5.961,2.066,11.418,964.249,25.167,7.273,18.992,34.043,0.276,7.930,0.918
2014,12,18,2014-12-18,732.000,7609.000,242.000,85.580,132.140,8.450,2.733,6.984,969.585,27.758,11.195,23.492,23.534,0.286,9.356,0.821
2014,12,19,2014-12-19,784.000,7716.000,214.000,74.875,245.120,10.769,2.922,54.613,971.806,20.487,6.558,15.971,36.384,0.238,8.990,0.932
2014,12,20,2014-12-20,545.000,5575.000,94.000,70.940,229.500,7.325,2.810,57.639,976.280,12.120,2.404,8.266,58.277,0.224,8.610,0.791
2014,12,21,2014-12-21,405.000,4661.000,45.000,67.739,4.870,5.634,1.510,48.385,982.023,23.395,6.765,17.657,49.182,0.282,10.886,1.380
2014,12,22,2014-12-22,677.000,6044.000,170.000,74.010,0.000,4.555,1.917,53.790,978.792,35.331,16.094,31.378,23.183,0.380,15.010,1.590
2014,12,23,2014-12-23,625.000,5946.000,171.000,74.946,0.000,4.635,0.733,68.941,975.215,63.224,103.686,116.191,3.541,0.683,27.718,3.344
2014,12,24,2014-12-24,401.000,4916.000,87.000,72.884,0.000,5.044,1.511,52.952,974.326,47.613,35.562,53.409,15.641,0.501,21.949,2.777
2014,12,25,2014-12-25,127.000,3040.000,16.000,74.023,350.900,6.050,1.853,20.301,975.552,14.567,2.057,9.267,51.718,0.230,11.929,1.450
2014,12,26,2014-12-26,167.000,3366.000,25.000,77.340,82.200,2.815,1.365,26.822,976.907,22.003,6.733,16.903,43.605,0.255,12.443,2.731
2014,12,27,2014-12-27,79.000,3298.000,187.000,87.336,1080.930,1.305,2.928,6.840,955.230,16.974,3.766,11.897,47.681,0.235,8.144,1.402
2014,12,28,2014-12-28,63.000,2855.000,125.000,87.662,551.160,-1.318,2.518,6.892,961.823,19.217,5.666,14.592,35.983,0.284,10.095,1.709
2014,12,29,2014-12-29,75.000,3391.000,252.000,86.242,493.010,-5.610,1.183,9.820,980.982,37.400,14.272,31.000,23.398,0.359,18.892,3.248
2014,12,30,2014-12-30,64.000,3425.000,329.000,90.773,627.600,-1.600,0.805,4.990,983.438,45.168,16.219,36.623,13.980,0.360,17.060,3.120
2014,12,31,2014-12-31,94.000,3494.000,106.000,87.727,31.870,-0.385,1.583,34.632,982.460,51.299,28.293,49.511,11.341,0.450,31.672,3.934
2015,01,01,2015-01-01,63.000,3188.000,17.000,87.891,0.000,-1.868,1.155,20.547,983.938,37.624,16.137,32.612,18.042,0.432,71.332,4.081
2015,01,02,2015-01-02,82.000,2992.000,35.000,91.651,445.760,0.706,1.024,26.652,983.458,42.916,13.449,33.224,10.895,0.400,27.295,2.518
2015,01,03,2015-01-03,135.000,3694.000,89.000,92.131,485.460,4.912,2.475,15.165,976.680,33.273,15.873,30.124,24.402,0.337,12.603,1.964
2015,01,04,2015-01-04,213.000,3333.000,38.000,78.559,147.780,4.861,1.746,47.626,979.797,28.329,8.376,21.530,37.344,0.297,7.650,1.940
2015,01,05,2015-01-05,616.000,5567.000,173.000,80.101,0.000,0.961,1.322,84.143,981.347,65.861,72.325,92.426,3.454,0.585,24.641,3.952
2015,01,06,2015-01-06,613.000,5770.000,184.000,84.500,0.000,0.172,0.718,75.701,974.518,66.645,119.967,131.032,1.589,0.763,37.784,3.723
2015,01,07,2015-01-07,639.000,5936.000,195.000,79.210,0.370,2.378,0.758,52.187,978.503,60.202,85.153,99.753,2.717,0.690,32.314,4.004
2015,01,08,2015-01-08,682.000,6014.000,208.000,72.328,203.450,5.644,2.722,44.121,980.059,39.041,23.262,39.065,28.282,0.379,17.263,2.953
2015,01,09,2015-01-09,602.000,6245.000,237.000,71.488,166.600,8.467,4.704,16.732,980.260,13.733,2.493,9.180,59.410,0.222,8.460,1.604
2015,01,10,2015-01-10,481.000,4893.000,55.000,65.675,0.000,13.756,5.843,62.572,972.977,5.555,1.306,3.954,56.693,0.186,4.367,1.458
2015,01,11,2015-01-11,208.000,3755.000,49.000,72.422,476.850,6.145,3.818,23.761,973.247,7.813,1.545,5.325,65.870,0.203,4.547,0.724
2015,01,12,2015-01-12,712.000,6250.000,220.000,63.938,0.000,4.425,2.697,47.072,976.626,32.469,10.581,25.463,39.932,0.313,17.464,1.277
2015,01,13,2015-01-13,811.000,6556.000,227.000,53.379,0.000,7.258,2.674,73.366,967.705,40.039,42.787,55.244,35.647,0.400,17.315,2.807
2015,01,14,2015-01-14,537.000,6750.000,199.000,72.428,460.860,7.425,3.558,17.580,967.270,21.707,5.575,15.821,53.639,0.251,7.143,1.189
2015,01,15,2015-01-15,798.000,6844.000,240.000,69.098,0.000,6.163,1.662,43.367,961.878,51.495,35.178,55.132,16.820,0.432,20.877,2.171
2015,01,16,2015-01-16,684.000,6736.000,245.000,73.130,58.170,6.010,1.227,36.078,956.940,53.865,61.558,77.522,16.728,0.498,21.515,3.037
2015,01,17,2015-01-17,166.000,4609.000,61.000,92.192,1291.780,2.249,0.816,8.298,964.109,39.689,15.559,33.229,26.615,0.342,6.260,0.989
2015,01,18,2015-01-18,223.000,3757.000,48.000,83.343,0.000,1.538,1.255,41.945,965.172,28.935,9.935,23.097,33.172,0.307,11.153,1.606
2015,01,19,2015-01-19,688.000,6417.000,205.000,79.378,80.100,1.847,0.852,48.385,960.591,50.255,35.033,54.367,15.641,0.418,18.435,2.095
2015,01,20,2015-01-20,610.000,6564.000,184.000,91.254,845.850,1.905,0.984,20.326,959.155,55.507,38.300,59.733,3.970,0.469,17.653,1.628
2015,01,21,2015-01-21,714.000,6745.000,243.000,80.543,0.000,1.731,1.626,14.196,957.713,40.168,26.624,42.353,17.698,0.398,17.312,1.401
2015,01,22,2015-01-22,712.000,6544.000,210.000,80.007,0.000,1.319,1.308,11.743,960.745,38.875,23.375,39.070,11.194,0.388,25.569,1.550
2015,01,23,2015-01-23,688.000,6817.000,244.000,78.888,0.000,1.360,1.751,12.112,969.055,43.680,40.140,55.022,4.315,0.480,17.209,2.239
2015,01,24,2015-01-24,348.000,5002.000,62.000,80.109,162.330,1.551,1.542,23.783,970.557,30.316,17.497,29.882,9.447,0.476,19.556,2.102
2015,01,25,2015-01-25,195.000,3761.000,114.000,83.380,312.840,0.763,1.076,23.767,976.558,39.030,12.678,30.575,23.181,0.372,13.680,2.162
2015,01,26,2015-01-26,507.000,6064.000,326.000,83.355,484.920,-0.031,1.627,22.947,974.222,44.994,16.631,36.862,28.770,0.353,15.682,1.758
2015,01,27,2015-01-27,433.000,6384.000,250.000,83.078,382.350,2.140,1.450,51.076,971.806,36.840,14.734,31.078,33.057,0.314,9.289,1.499
2015,01,28,2015-01-28,633.000,6703.000,242.000,71.355,16.630,2.234,2.601,66.201,965.835,32.823,17.973,31.575,43.051,0.303,16.156,1.651
2015,01,29,2015-01-29,492.000,6968.000,206.000,87.888,957.990,2.772,2.173,20.161,944.730,42.644,14.497,33.921,42.376,0.315,7.980,0.988
2015,01,30,2015-01-30,464.000,6992.000,208.000,74.716,307.610,1.749,3.802,61.578,931.503,17.388,3.340,11.770,63.842,0.243,7.562,0.906
2015,01,31,2015-01-31,275.000,5197.000,81.000,73.947,150.640,2.166,2.005,74.066,935.888,19.443,4.722,13.954,53.941,0.265,8.407,1.542
2015,02,01,2015-02-01,124.000,3849.000,87.000,79.707,335.370,1.069,2.675,54.165,943.577,13.683,2.777,9.380,54.377,0.244,4.489,1.083
2015,02,02,2015-02-02,356.000,5910.000,212.000,82.752,413.880,0.912,2.557,41.306,951.876,22.634,5.820,16.502,49.432,0.280,5.766,1.054
2015,02,03,2015-02-03,465.000,6321.000,186.000,78.224,2.360,-0.161,1.467,61.303,951.534,47.238,23.635,43.651,27.636,0.357,11.423,1.840
2015,02,04,2015-02-04,513.000,6444.000,182.000,70.095,0.000,-1.542,2.636,62.289,957.001,39.639,15.661,33.285,34.877,0.334,17.450,2.053
2015,02,05,2015-02-05,485.000,6595.000,207.000,69.550,0.100,-1.600,2.623,10.310,959.640,30.925,14.416,27.730,33.181,0.362,16.775,2.328
2015,02,06,2015-02-06,459.000,6961.000,216.000,69.058,0.000,-1.403,3.867,12.521,962.391,26.276,11.056,22.605,45.820,0.398,30.882,3.073
2015,02,07,2015-02-07,245.000,4794.000,62.000,65.368,0.000,-2.659,2.335,36.875,972.133,34.664,11.157,27.072,40.473,0.428,31.878,3.340
2015,02,08,2015-02-08,124.000,3749.000,78.000,81.756,252.690,-2.208,0.791,47.257,975.453,56.846,17.877,44.059,16.086,0.486,40.143,3.830
2015,02,09,2015-02-09,303.000,5566.000,204.000,73.899,0.000,-0.939,1.030,70.252,979.048,67.728,40.860,68.175,14.803,0.485,31.228,4.034
2015,02,10,2015-02-10,512.000,6072.000,181.000,70.956,0.000,0.663,1.528,121.945,976.748,68.491,44.777,71.714,13.141,0.482,25.285,4.625
2015,02,11,2015-02-11,503.000,6237.000,167.000,82.345,0.000,0.243,1.190,74.695,973.910,60.691,42.031,65.438,7.805,0.507,36.413,3.299
2015,02,12,2015-02-12,480.000,6110.000,178.000,90.167,0.000,-0.840,1.410,72.532,971.855,73.912,82.167,104.528,2.462,0.689,51.969,2.499
2015,02,13,2015-02-13,450.000,6248.000,199.000,86.224,0.470,0.095,1.261,86.645,968.002,82.764,97.695,121.607,2.135,0.780,52.463,2.698
2015,02,14,2015-02-14,340.000,5055.000,66.000,78.691,0.000,2.217,1.658,107.694,960.048,64.006,41.890,67.057,6.960,0.658,37.621,3.575
2015,02,15,2015-02-15,244.000,3634.000,36.000,84.466,0.000,0.737,2.119,92.613,960.213,55.980,27.922,51.660,4.918,0.576,39.047,2.307
2015,02,16,2015-02-16,567.000,5761.000,187.000,85.648,0.000,0.549,1.498,64.561,967.322,60.236,34.767,59.374,4.433,0.571,43.884,1.874
2015,02,17,2015-02-17,642.000,6391.000,203.000,87.650,0.070,0.700,1.097,30.562,978.398,58.735,25.789,51.392,4.933,0.545,44.907,1.576
2015,02,18,2015-02-18,651.000,6327.000,246.000,80.099,1.560,0.189,2.283,33.052,985.330,55.360,20.992,45.780,10.002,0.532,27.980,1.683
2015,02,19,2015-02-19,638.000,6672.000,254.000,72.010,0.000,2.189,1.349,123.980,979.313,55.112,27.248,50.665,13.931,0.529,42.828,2.153
2015,02,20,2015-02-20,611.000,6935.000,227.000,60.251,0.000,4.683,1.439,146.463,966.943,74.663,49.263,78.539,17.852,0.550,38.095,3.482
2015,02,21,2015-02-21,301.000,5013.000,74.000,74.044,417.180,3.476,1.553,48.994,952.615,38.383,8.987,27.276,46.417,0.340,15.433,2.474
2015,02,22,2015-02-22,256.000,4112.000,38.000,84.367,454.450,2.331,0.929,56.036,958.128,42.362,11.735,31.563,33.747,0.348,14.206,1.882
2015,02,23,2015-02-23,528.000,6133.000,205.000,86.930,698.260,2.171,1.989,23.294,954.310,49.209,15.953,38.522,25.265,0.382,15.075,1.606
2015,02,24,2015-02-24,640.000,6743.000,241.000,70.281,33.700,4.455,1.650,57.075,959.810,39.206,12.396,30.440,41.802,0.308,15.246,1.554
2015,02,25,2015-02-25,754.000,6975.000,223.000,66.336,26.940,4.483,1.087,105.327,968.096,44.237,15.630,35.664,35.803,0.348,15.819,1.792
2015,02,26,2015-02-26,862.000,7225.000,243.000,60.883,0.000,3.668,0.957,159.902,967.836,60.625,44.075,67.040,23.844,0.457,20.497,2.766
2015,02,27,2015-02-27,422.000,7143.000,186.000,79.474,914.370,2.978,2.082,17.912,963.253,36.495,10.811,27.754,38.951,0.310,6.417,1.579
2015,02,28,2015-02-28,340.000,5462.000,82.000,79.478,148.970,3.628,1.160,72.579,968.708,34.814,12.256,28.029,33.908,0.350,13.641,1.661
2015,03,01,2015-03-01,202.000,4237.000,53.000,80.971,486.810,5.552,2.965,52.080,962.088,18.851,3.650,12.785,49.766,0.267,6.443,1.246
2015,03,02,2015-03-02,547.000,7257.000,213.000,77.505,697.960,7.721,3.747,49.802,961.788,15.864,3.135,10.809,64.629,0.221,4.529,0.980
2015,03,03,2015-03-03,823.000,8102.000,273.000,54.194,0.000,6.990,1.691,147.318,971.714,39.841,20.516,37.283,50.237,0.310,17.004,1.590
2015,03,04,2015-03-04,229.000,2104.000,102.000,72.570,207.970,4.692,2.131,79.603,975.287,34.433,13.141,28.543,53.066,0.302,12.169,1.189
2015,03,05,2015-03-05,496.000,6041.000,171.000,60.796,1.200,3.935,1.438,127.929,982.513,48.914,22.277,43.437,32.897,0.355,13.091,1.850
2015,03,06,2015-03-06,704.000,6811.000,245.000,58.606,0.000,3.746,1.298,176.621,983.921,58.410,35.203,58.768,23.907,0.415,18.283,2.777
2015,03,07,2015-03-07,538.000,5626.000,72.000,58.346,0.000,5.054,1.511,165.258,980.189,54.095,20.303,44.566,23.654,0.433,18.695,3.437
2015,03,08,2015-03-08,498.000,4776.000,68.000,59.663,0.000,7.070,1.391,166.846,974.095,57.235,27.630,52.083,19.516,0.497,22.978,3.622
2015,03,09,2015-03-09,991.000,6610.000,232.000,56.038,0.000,9.025,1.002,180.213,973.182,60.959,37.710,62.109,18.986,0.505,22.410,3.367
2015,03,10,2015-03-10,1042.000,7169.000,250.000,57.147,0.000,9.512,1.082,156.489,974.582,60.414,29.648,55.361,19.174,0.496,28.852,3.254
2015,03,11,2015-03-11,1000.000,7491.000,252.000,58.685,0.450,9.384,2.033,132.991,975.061,35.033,18.507,33.158,32.273,0.370,22.657,2.328
2015,03,12,2015-03-12,1069.000,6905.000,223.000,48.253,0.000,5.965,2.776,197.073,974.689,31.041,15.351,28.540,46.779,0.305,14.686,2.087
2015,03,13,2015-03-13,952.000,7460.000,242.000,57.592,0.000,5.481,2.056,187.193,968.792,37.260,21.026,36.342,35.152,0.348,24.171,2.265
2015,03,14,2015-03-14,621.000,5387.000,87.000,60.486,0.000,4.627,2.163,180.433,969.319,27.523,8.425,21.148,37.637,0.321,37.171,2.074
2015,03,15,2015-03-15,461.000,4275.000,41.000,69.811,0.000,5.060,1.757,121.599,968.985,28.682,8.545,21.849,24.101,0.385,41.256,1.973
2015,03,16,2015-03-16,1048.000,7225.000,252.000,60.766,0.000,8.567,1.290,142.558,968.989,56.945,33.410,56.565,15.927,0.533,42.787,2.970
2015,03,17,2015-03-17,557.000,3690.000,170.000,55.702,0.000,10.771,1.281,162.814,970.388,69.394,40.974,69.139,12.655,0.594,39.924,3.433
2015,03,18,2015-03-18,,,,52.659,0.000,12.492,0.914,190.912,971.911,57.622,26.235,51.167,29.204,0.492,30.711,3.104
2015,03,19,2015-03-19,435.000,2388.000,51.000,47.544,0.000,12.098,1.763,186.325,971.450,46.312,24.116,43.553,46.337,0.410,36.670,3.192
2015,03,20,2015-03-20,1144.000,7219.000,256.000,48.785,0.000,10.491,1.483,168.903,969.780,59.516,23.650,50.083,36.434,0.461,42.684,3.518
2015,03,21,2015-03-21,369.000,5132.000,86.000,76.527,679.480,7.970,1.414,39.915,965.569,47.479,19.676,40.603,31.175,0.467,41.775,2.175
2015,03,22,2015-03-22,298.000,3965.000,46.000,78.533,124.250,5.088,2.715,37.035,966.062,15.825,5.389,12.596,43.088,0.324,18.844,1.165
2015,03,23,2015-03-23,1037.000,6651.000,257.000,65.023,0.000,8.547,0.948,175.981,964.259,36.830,16.638,32.600,34.297,0.441,23.726,1.701
2015,03,24,2015-03-24,1112.000,7034.000,251.000,61.154,0.000,10.497,0.982,190.134,957.310,54.345,35.481,56.864,29.433,0.522,27.529,2.378
2015,03,25,2015-03-25,977.000,7349.000,216.000,72.260,359.650,8.514,1.989,80.535,953.528,39.786,15.183,32.977,30.749,0.393,19.333,1.949
2015,03,26,2015-03-26,778.000,7407.000,259.000,80.826,471.240,5.955,1.938,39.528,959.774,24.854,8.511,19.821,29.726,0.318,9.407,0.982
2015,03,27,2015-03-27,845.000,7710.000,222.000,64.960,249.090,7.908,1.839,158.872,968.550,26.055,6.081,18.500,54.748,0.280,10.932,1.168
2015,03,28,2015-03-28,699.000,5524.000,92.000,59.977,135.110,8.433,1.711,207.236,970.896,32.142,11.743,26.224,50.976,0.309,15.991,1.665
2015,03,29,2015-03-29,279.000,4032.000,38.000,73.034,505.590,10.313,5.058,62.686,962.666,5.905,1.393,4.205,66.119,0.196,5.067,0.878
2015,03,30,2015-03-30,569.000,7953.000,272.000,73.297,595.660,10.180,4.682,102.743,959.537,9.381,2.250,6.710,74.582,0.206,3.727,0.757
2015,03,31,2015-03-31,706.000,8290.000,270.000,62.217,166.590,11.948,6.254,81.891,961.816,7.745,1.795,5.488,74.346,0.193,7.803,0.822
2015,04,01,2015-04-01,749.000,8455.000,287.000,63.417,246.040,6.022,3.711,103.817,971.351,14.432,3.160,10.079,70.986,0.225,9.962,0.844
2015,04,02,2015-04-02,479.000,7506.000,205.000,75.155,834.900,5.779,4.518,35.822,969.457,15.480,3.261,10.710,65.753,0.230,7.050,0.785
2015,04,03,2015-04-03,359.000,3765.000,39.000,77.735,282.410,5.603,1.189,179.861,969.223,23.428,5.951,17.022,51.531,0.260,6.939,1.592
2015,04,04,2015-04-04,168.000,3848.000,69.000,89.804,947.400,5.762,1.567,36.649,961.874,22.950,6.881,17.519,41.474,0.273,6.976,1.032
