Jahr,Monat,Tag,Tagesdatum,Zweirad,Personenwagen,Lastwagen,Hr,RainDur,T,WVs,StrGlo,p,NO2,NO,NOx,O3,CO,PM10,SO2
2013,7,20,2013-07-20,1075,5287,187,55.876,0.000,24.302,1.193,307.259,967.687,18.920,4.036,13.129,106.984,0.325,24.472,1.247
2013,7,21,2013-07-21,935,4253,149,51.928,0.000,25.053,1.331,316.598,968.240,18.504,3.470,12.459,107.497,0.334,25.627,1.406
2013,7,22,2013-07-22,1405,6240,266,50.420,74.680,26.135,1.053,308.399,967.078,31.880,8.579,23.549,100.522,0.346,29.089,1.313
2013,7,23,2013-07-23,1475,6484,277,57.082,0.000,25.196,1.590,281.123,964.865,27.409,7.405,20.271,100.024,0.305,25.160,1.028
2013,7,24,2013-07-24,1346,6474,280,64.967,65.960,22.854,1.452,188.518,966.723,22.640,5.237,16.038,98.975,0.287,18.482,1.000
2013,7,25,2013-07-25,1503,6795,282,62.793,0.000,24.823,1.454,273.752,967.417,25.156,9.126,20.472,88.122,0.325,21.623,0.959
2013,7,26,2013-07-26,1491,7071,273,55.768,0.000,27.103,1.251,311.373,965.187,32.760,10.215,25.321,91.331,0.362,24.519,1.019
2013,7,27,2013-07-27,1071,4565,197,47.163,0.000,29.137,1.085,308.599,961.275,25.600,4.843,17.270,94.438,0.402,24.563,1.088
2013,7,28,2013-07-28,800,3662,131,55.218,144.240,26.425,1.861,235.312,962.809,13.408,2.404,8.939,94.181,0.319,25.078,1.251
2013,7,29,2013-07-29,723,5695,301,83.243,869.130,18.094,2.240,42.606,968.659,19.683,6.879,15.807,57.943,0.235,8.861,0.861
2013,7,30,2013-07-30,1185,6430,281,66.669,114.070,20.055,1.666,232.839,972.530,16.555,6.248,13.665,50.950,0.237,11.863,1.008
2013,7,31,2013-07-31,1342,6622,275,54.709,0.000,23.230,1.231,306.111,971.137,19.878,5.781,15.029,58.776,0.259,13.217,1.117
2013,8,1,2013-08-01,905,3657,155,56.161,0.000,24.720,1.119,319.543,967.520,23.605,4.800,16.192,69.930,0.323,37.253,1.658
2013,8,2,2013-08-02,1054,5357,232,52.486,0.000,27.204,0.926,307.585,966.449,34.518,7.212,23.832,78.243,0.425,58.739,1.715
2013,8,3,2013-08-03,889,4290,179,56.282,5.300,26.104,1.302,229.853,968.933,22.220,3.746,14.624,95.323,0.366,23.852,1.262
2013,8,4,2013-08-04,688,3603,143,65.714,4.450,23.500,1.180,223.793,971.041,16.306,3.388,11.243,78.278,0.300,16.218,1.053
2013,8,5,2013-08-05,1265,6055,267,60.505,0.000,25.654,1.555,295.385,967.200,28.404,8.977,22.050,86.008,0.329,22.566,1.066
2013,8,6,2013-08-06,1337,6328,289,59.200,58.150,24.958,1.735,252.211,965.446,18.650,5.417,14.095,92.879,0.246,21.058,1.070
2013,8,7,2013-08-07,1018,6564,253,69.987,159.250,21.751,1.700,162.764,962.999,21.090,6.415,16.172,66.292,0.227,16.618,0.980
2013,8,8,2013-08-08,901,6763,261,82.768,332.050,19.048,1.016,59.818,966.694,31.199,14.047,27.577,46.257,0.295,11.568,0.885
2013,8,9,2013-08-09,770,6880,295,86.249,409.500,17.647,1.675,49.860,971.340,23.071,7.388,17.988,44.815,0.281,13.746,0.952
2013,8,10,2013-08-10,965,5061,159,64.428,0.000,19.487,1.243,289.947,971.232,16.318,5.938,13.294,62.381,0.300,12.533,1.200
2013,8,11,2013-08-11,876,4504,134,55.704,0.000,20.698,1.342,272.959,969.640,12.793,3.370,9.391,73.800,0.270,14.379,1.327
2013,8,12,2013-08-12,1406,6752,287,52.771,0.000,21.977,0.978,286.525,967.109,25.496,10.673,21.889,71.047,0.280,17.790,1.323
2013,8,13,2013-08-13,1411,7768,349,54.468,23.120,20.254,1.788,218.661,969.264,16.867,5.198,12.988,68.101,0.230,15.276,1.186
2013,8,14,2013-08-14,1515,7400,317,50.201,0.000,18.646,1.906,217.045,971.744,25.302,11.854,22.733,64.842,0.256,16.104,1.473
2013,8,15,2013-08-15,1592,7560,325,51.557,0.000,19.360,1.520,288.166,971.528,32.824,13.833,28.255,63.258,0.297,18.780,1.655
2013,8,16,2013-08-16,1479,7696,289,51.244,0.000,21.431,1.320,287.321,968.847,39.540,15.564,33.156,67.495,0.358,22.203,1.614
2013,8,17,2013-08-17,1176,5406,206,52.605,0.000,23.762,1.055,268.168,967.532,31.911,5.624,21.197,70.813,0.354,20.085,1.400
2013,8,18,2013-08-18,902,4300,152,56.060,0.000,23.913,1.626,266.429,967.117,15.501,3.004,10.516,81.139,0.273,16.718,1.254
2013,8,19,2013-08-19,945,7070,289,74.050,355.590,19.976,2.066,126.888,968.830,20.503,6.892,16.247,60.701,0.245,14.916,1.075
2013,8,20,2013-08-20,1550,7827,319,59.192,0.000,18.199,2.112,274.245,975.468,29.016,16.355,28.287,54.428,0.298,14.195,1.347
2013,8,21,2013-08-21,1671,7816,338,59.727,0.000,18.021,1.909,280.160,972.579,25.809,12.111,23.207,62.194,0.285,14.345,1.358
2013,8,22,2013-08-22,1754,9119,386,56.718,0.000,19.528,1.585,273.003,968.261,39.140,17.130,34.202,68.278,0.337,20.962,1.667
2013,8,23,2013-08-23,1535,8423,355,56.940,0.000,21.075,1.325,246.949,965.792,44.278,17.207,36.950,78.442,0.376,28.736,1.833
2013,8,24,2013-08-24,769,5910,223,77.411,180.160,18.460,1.683,89.451,963.450,25.762,6.749,18.883,62.011,0.352,22.955,1.272
2013,8,25,2013-08-25,605,4586,143,65.413,30.890,17.108,1.882,187.734,962.513,7.169,1.500,4.951,75.825,0.229,9.439,1.175
2013,8,26,2013-08-26,1370,7354,318,63.441,0.000,17.409,1.090,198.535,962.263,32.085,16.680,30.150,48.526,0.308,16.045,1.429
2013,8,27,2013-08-27,1173,7514,359,76.805,282.150,16.325,1.192,82.959,963.344,35.972,20.230,35.029,39.356,0.340,14.398,1.426
2013,8,28,2013-08-28,999,7746,350,85.919,377.860,15.811,0.801,76.470,967.787,39.549,19.118,36.010,34.123,0.363,17.678,1.177
2013,8,29,2013-08-29,1459,8104,322,69.536,0.000,17.487,1.376,247.034,970.587,34.276,16.448,31.111,45.050,0.363,22.774,1.489
2013,8,30,2013-08-30,1452,8278,365,61.813,0.000,18.643,0.960,257.140,970.458,48.553,28.043,47.873,45.766,0.440,23.781,1.784
2013,8,31,2013-08-31,1005,6185,221,61.995,48.920,19.725,1.160,232.448,971.839,31.582,6.215,21.497,72.881,0.368,24.360,1.765
2013,9,1,2013-09-01,639,4332,151,62.838,9.480,18.626,1.923,178.869,974.245,15.866,3.837,11.373,61.638,0.263,18.615,1.498
2013,9,2,2013-09-02,1404,8055,337,50.091,0.000,17.379,1.103,240.891,976.296,37.041,16.236,32.387,47.422,0.320,19.047,1.958
2013,9,3,2013-09-03,1613,8888,378,53.112,0.000,19.385,1.637,251.850,975.750,45.724,31.760,49.373,36.706,0.397,16.688,2.041
2013,9,4,2013-09-04,1621,8969,342,60.976,0.000,21.319,1.076,243.199,972.024,49.790,24.929,46.024,43.501,0.411,23.614,1.869
2013,9,5,2013-09-05,1652,9362,376,61.601,0.000,22.385,0.695,236.008,966.305,63.146,28.729,56.055,50.203,0.525,33.471,1.692
2013,9,6,2013-09-06,1549,8335,334,59.031,0.000,23.173,0.939,220.409,962.903,48.051,15.358,37.441,64.116,0.462,29.529,1.634
2013,9,7,2013-09-07,1034,5688,225,61.106,46.790,22.463,1.543,217.115,966.297,18.112,3.566,12.330,92.705,0.316,15.129,1.397
2013,9,8,2013-09-08,503,4399,177,83.625,664.230,17.368,1.435,50.730,968.902,13.349,3.544,9.821,71.783,0.267,7.507,1.173
2013,9,9,2013-09-09,1078,6112,302,64.782,202.970,15.969,1.721,173.864,970.340,16.537,5.277,12.878,60.425,0.245,8.841,1.297
2013,9,10,2013-09-10,894,7540,364,68.854,208.830,14.791,2.659,60.554,967.193,15.318,4.693,11.773,58.360,0.231,9.627,1.266
2013,9,11,2013-09-11,1131,7532,310,67.008,77.470,13.045,2.736,106.110,967.799,14.684,3.489,10.476,58.253,0.208,11.562,1.435
2013,9,12,2013-09-12,914,7653,339,77.968,460.260,12.734,2.248,58.883,968.486,18.109,4.550,13.118,45.646,0.236,11.008,1.425
2013,9,13,2013-09-13,1164,7806,329,65.154,37.480,15.034,1.224,173.108,971.714,29.038,10.611,23.693,43.097,0.307,16.559,1.716
2013,9,14,2013-09-14,818,5867,203,70.296,108.970,17.155,1.875,130.988,967.239,16.618,6.141,13.615,41.792,0.296,10.978,1.607
2013,9,15,2013-09-15,502,4175,142,83.302,368.110,16.290,1.908,111.730,962.040,10.623,3.504,8.365,46.620,0.224,6.678,1.292
2013,9,16,2013-09-16,963,7826,339,82.909,782.880,12.673,2.226,37.478,958.230,18.647,7.046,15.401,51.032,0.233,9.460,1.273
2013,9,17,2013-09-17,1032,8884,345,71.304,394.370,10.873,3.242,164.043,959.202,12.763,4.378,10.184,53.399,0.199,8.235,1.373
2013,9,18,2013-09-18,846,7493,358,80.896,486.150,14.630,4.425,105.856,955.147,9.728,3.081,7.557,49.917,0.183,6.177,1.259
2013,9,19,2013-09-19,1096,7689,347,73.391,183.870,13.094,1.588,111.115,964.371,26.814,10.801,22.683,36.360,0.283,12.936,1.675
2013,9,20,2013-09-20,1154,7899,359,69.276,0.000,14.607,1.577,100.225,968.970,23.043,7.966,18.438,34.792,0.273,13.145,1.732
2013,9,21,2013-09-21,995,5811,219,71.240,0.000,14.866,1.139,202.361,974.904,30.479,15.196,28.121,30.283,0.397,13.136,2.250
2013,9,22,2013-09-22,797,4778,172,75.642,0.000,14.100,0.997,154.667,976.694,33.712,15.053,29.698,23.019,0.432,19.271,2.074
2013,9,23,2013-09-23,1348,8444,334,73.396,0.000,14.973,1.689,207.463,973.412,40.576,27.884,43.575,28.754,0.434,21.957,2.122
2013,9,24,2013-09-24,1380,8863,366,78.798,0.000,15.253,1.223,171.470,966.995,54.096,45.980,65.152,17.021,0.526,29.012,1.838
2013,9,25,2013-09-25,1408,9177,409,74.795,0.000,17.416,1.043,183.850,963.540,47.364,41.100,57.720,33.546,0.507,28.768,1.852
2013,9,26,2013-09-26,1175,9420,411,79.720,229.390,18.207,1.675,82.977,964.992,42.019,23.565,40.865,33.962,0.403,25.441,1.438
2013,9,27,2013-09-27,1211,8579,338,83.464,6.150,18.274,1.189,134.755,964.392,42.968,38.273,53.155,21.981,0.456,31.345,1.267
2013,9,28,2013-09-28,943,6061,218,86.216,32.450,16.578,1.700,99.412,960.609,22.362,12.949,22.075,18.408,0.391,24.872,1.355
2013,9,29,2013-09-29,512,4778,149,86.198,184.870,14.180,2.632,43.649,956.264,16.251,7.784,14.739,18.482,0.315,21.950,1.475
2013,9,30,2013-09-30,995,6966,300,81.585,18.230,12.630,1.483,42.433,957.064,32.681,27.635,39.247,15.488,0.378,29.074,1.794
2013,10,1,2013-10-01,1235,7890,337,80.636,0.000,13.445,1.343,60.148,960.668,34.991,36.627,47.662,7.342,0.429,17.217,1.867
2013,10,2,2013-10-02,1254,7875,339,78.055,0.000,12.000,2.280,96.878,966.089,32.068,23.224,35.390,13.425,0.391,25.347,1.921
2013,10,3,2013-10-03,1280,8174,353,76.951,0.000,11.284,2.194,114.204,968.860,35.149,33.575,45.300,9.832,0.426,28.905,2.279
2013,10,4,2013-10-04,937,8018,328,89.400,292.960,14.629,1.224,70.989,969.086,39.188,64.256,72.009,1.534,0.607,30.669,1.727
2013,10,5,2013-10-05,657,5644,227,80.904,429.630,16.290,2.356,81.993,967.725,18.730,9.384,17.320,35.893,0.338,24.483,1.405
2013,10,6,2013-10-06,436,4299,168,85.744,533.270,13.706,1.312,52.914,972.461,15.502,6.748,13.517,39.141,0.272,8.882,1.450
2013,10,7,2013-10-07,989,7390,327,82.971,0.120,12.832,1.530,33.745,973.224,29.027,25.528,35.645,15.537,0.403,24.118,1.730
2013,10,8,2013-10-08,1001,7803,330,85.406,0.050,13.473,0.954,27.440,973.091,35.959,35.380,47.169,6.396,0.483,32.085,1.888
2013,10,9,2013-10-09,1007,8208,351,81.274,2.320,13.504,1.265,42.667,970.023,32.926,17.754,31.450,19.825,0.409,28.634,2.029
2013,10,10,2013-10-10,769,8478,323,79.428,530.290,9.114,2.285,16.573,961.203,28.462,9.201,22.262,40.611,0.276,15.167,1.705
2013,10,11,2013-10-11,778,7517,311,78.006,65.110,7.514,1.437,57.081,962.515,28.503,16.436,28.082,28.593,0.298,9.868,2.026
2013,10,12,2013-10-12,570,5098,194,75.446,117.710,7.785,1.288,77.964,965.280,26.951,11.232,23.098,26.567,0.307,10.125,2.483
2013,10,13,2013-10-13,572,4466,151,72.547,169.200,10.333,1.345,149.945,969.055,21.607,7.040,16.943,40.228,0.286,9.181,2.561
2013,10,14,2013-10-14,892,6393,279,76.513,240.210,12.433,1.325,73.413,968.017,32.844,16.474,30.381,25.501,0.332,14.619,2.318
2013,10,15,2013-10-15,880,7113,332,77.856,540.760,13.324,2.871,80.339,962.934,19.199,6.571,15.309,44.613,0.241,13.432,1.801
2013,10,16,2013-10-16,983,7901,345,74.570,103.430,12.182,1.428,130.204,964.728,32.852,14.182,28.549,37.675,0.312,11.850,2.004
2013,10,17,2013-10-17,1165,7385,316,71.718,172.250,13.548,1.463,148.912,969.021,32.653,16.160,30.033,36.595,0.333,15.428,2.019
2013,10,18,2013-10-18,1086,7269,303,77.282,0.000,11.919,1.502,136.143,967.827,42.075,42.807,56.322,15.076,0.441,19.770,2.546
2013,10,19,2013-10-19,830,5550,186,74.154,0.000,13.739,1.520,134.372,966.611,34.158,22.912,36.232,15.531,0.444,22.291,2.467
2013,10,20,2013-10-20,424,4361,154,76.519,285.860,14.691,1.372,37.024,968.310,27.760,10.187,22.683,24.455,0.361,15.219,2.337
2013,10,21,2013-10-21,1060,7253,320,83.050,139.850,14.669,1.313,96.627,968.573,37.899,37.512,49.893,11.441,0.433,17.421,2.087
2013,10,22,2013-10-22,1303,7773,373,85.829,0.000,14.178,0.838,92.213,962.241,42.714,69.763,78.269,3.316,0.602,27.100,2.010
2013,10,23,2013-10-23,1004,7847,361,87.930,515.080,13.915,1.187,16.347,963.357,46.915,37.140,54.309,13.805,0.442,18.720,1.959
2013,10,24,2013-10-24,1136,8056,337,89.815,0.000,12.745,1.161,100.771,968.486,45.175,62.095,73.408,7.825,0.516,20.406,1.873
2013,10,25,2013-10-25,1125,8350,327,85.537,0.270,13.331,1.151,95.683,967.450,42.090,53.308,64.750,3.547,0.570,24.153,1.900
2013,10,26,2013-10-26,966,6442,215,78.575,0.000,14.607,1.050,104.729,968.178,41.121,57.954,67.967,7.727,0.730,26.014,2.415
2013,10,27,2013-10-27,408,5432,153,75.446,364.420,15.729,3.019,39.396,965.984,17.090,10.851,17.635,45.060,0.343,15.494,2.013
2013,10,28,2013-10-28,1173,7223,347,56.860,67.750,17.612,2.850,105.003,961.314,18.894,8.674,16.833,52.124,0.241,16.405,1.885
2013,10,29,2013-10-29,996,7896,358,76.286,453.980,11.307,1.668,57.256,967.694,27.209,12.088,23.921,47.631,0.276,10.514,1.781
2013,10,30,2013-10-30,1101,8195,338,70.725,0.000,10.160,1.225,46.195,973.120,51.220,35.244,55.041,24.859,0.434,17.307,2.601
2013,10,31,2013-10-31,1097,8348,325,78.139,0.000,7.489,1.010,43.210,973.635,46.929,48.440,63.375,8.355,0.490,26.880,2.858
2013,11,1,2013-11-01,1112,9122,353,86.031,0.000,8.644,0.939,51.737,969.074,53.174,129.832,131.897,1.642,0.872,44.393,2.342
2013,11,2,2013-11-02,691,6270,217,74.867,277.950,13.891,2.858,83.236,960.695,19.012,14.408,21.493,33.353,0.385,18.225,1.985
2013,11,3,2013-11-03,406,4998,167,77.013,590.130,9.693,3.420,37.777,961.126,10.253,2.313,7.217,63.750,0.192,7.407,1.409
2013,11,4,2013-11-04,904,7099,356,75.157,523.550,9.106,2.993,24.156,950.660,18.339,5.099,13.678,45.421,0.218,7.499,1.696
2013,11,5,2013-11-05,971,7479,318,76.621,411.660,8.061,2.491,50.442,952.131,21.725,9.738,19.166,43.119,0.243,8.859,1.658
2013,11,6,2013-11-06,726,7828,311,77.959,600.690,11.368,4.308,18.700,956.739,12.816,2.789,8.939,57.440,0.182,6.893,1.383
2013,11,7,2013-11-07,1181,7916,353,67.223,0.000,14.333,3.520,81.047,964.836,25.158,8.867,20.266,33.444,0.249,13.929,1.667
2013,11,8,2013-11-08,1046,7781,350,72.279,163.820,13.304,2.620,81.217,962.100,27.585,16.538,27.684,25.311,0.292,14.760,2.112
2013,11,9,2013-11-09,643,6114,191,70.869,222.120,9.678,2.206,70.975,964.216,17.856,4.549,12.984,53.262,0.245,8.030,1.749
2013,11,10,2013-11-10,303,4708,149,80.499,691.380,6.812,2.980,18.800,959.674,12.032,2.390,8.209,47.981,0.200,5.277,1.560
2013,11,11,2013-11-11,995,7289,332,75.987,0.000,5.272,1.694,65.481,976.261,37.301,26.360,40.640,26.893,0.348,11.254,2.140
2013,11,12,2013-11-12,971,7674,330,74.736,0.000,3.661,1.606,27.400,974.858,49.997,55.925,70.983,13.336,0.442,17.832,2.645
2013,11,13,2013-11-13,873,7733,344,77.495,0.000,3.800,1.848,39.675,976.610,41.093,50.746,62.175,9.924,0.457,27.771,2.949
2013,11,14,2013-11-14,919,8047,343,74.993,24.790,5.202,1.532,13.997,970.843,34.415,17.250,31.828,16.038,0.350,23.275,2.130
2013,11,15,2013-11-15,812,7944,360,74.042,81.460,4.434,2.410,13.947,969.791,38.018,25.079,39.989,12.291,0.377,19.818,2.343
2013,11,16,2013-11-16,537,5716,187,78.603,0.180,5.044,1.518,10.564,975.026,29.071,16.744,28.628,6.938,0.385,15.743,2.391
2013,11,17,2013-11-17,418,4461,141,79.265,0.000,5.025,1.170,16.423,970.542,23.130,11.228,21.097,11.914,0.349,15.095,1.905
2013,11,18,2013-11-18,944,7292,347,86.243,0.000,4.922,1.187,29.514,962.041,40.924,45.608,57.967,4.839,0.451,28.870,1.903
2013,11,19,2013-11-19,869,7435,314,90.827,454.520,4.221,1.254,9.421,954.612,35.862,34.140,46.125,1.885,0.471,16.985,1.636
2013,11,20,2013-11-20,666,6870,289,87.832,766.820,3.400,1.042,20.500,954.765,32.853,30.966,42.007,3.686,0.467,11.078,1.586
2013,11,21,2013-11-21,826,6683,320,89.454,709.620,2.142,1.365,9.106,947.562,41.736,24.710,41.637,11.005,0.412,11.353,1.452
2013,11,22,2013-11-22,596,6513,261,91.040,240.470,1.884,0.857,30.476,952.244,48.742,60.513,74.006,5.133,0.582,14.602,1.967
2013,11,23,2013-11-23,199,6258,218,92.548,1093.750,3.253,1.006,5.650,958.889,39.221,49.478,60.178,2.228,0.654,14.104,2.100
2013,11,24,2013-11-24,293,5164,160,87.177,585.020,4.757,1.343,6.278,965.691,29.787,12.810,25.846,16.479,0.445,13.392,2.411
2013,11,25,2013-11-25,762,7506,350,62.872,81.580,1.878,1.740,70.732,975.107,42.973,27.593,44.593,30.068,0.424,12.220,2.632
2013,11,26,2013-11-26,681,8992,370,68.946,3.560,0.302,1.482,55.879,978.849,54.804,38.123,59.223,16.012,0.489,19.001,3.069
2013,11,27,2013-11-27,685,8394,461,65.551,0.000,-1.090,2.340,78.450,979.171,46.062,31.648,49.462,19.646,0.429,20.973,2.829
2013,11,28,2013-11-28,735,8153,368,71.418,0.000,-0.956,1.260,33.187,979.757,61.182,63.155,82.628,3.256,0.596,33.874,3.824
2013,11,29,2013-11-29,754,8278,341,72.513,118.570,1.886,1.643,48.390,974.940,50.309,40.133,58.484,10.472,0.525,32.097,3.139
2013,11,30,2013-11-30,417,6515,241,90.237,440.080,1.490,1.344,34.216,968.899,45.515,30.078,47.916,10.283,0.510,17.504,2.178
2013,12,1,2013-12-01,336,5970,142,79.478,0.000,1.095,1.532,84.402,975.279,37.331,16.451,32.713,21.188,0.465,18.375,2.466
2013,12,2,2013-12-02,733,7604,320,70.539,0.000,2.520,1.614,58.240,976.369,39.828,22.772,39.084,26.079,0.424,17.799,2.065
2013,12,3,2013-12-03,757,7850,343,84.795,0.000,-0.304,0.923,48.180,977.592,66.987,97.511,113.209,1.381,0.716,38.716,3.248
2013,12,4,2013-12-04,724,8059,345,84.473,0.000,1.108,0.987,58.678,976.795,66.324,74.345,94.288,4.671,0.620,39.192,2.547
2013,12,5,2013-12-05,770,8273,307,75.935,0.000,3.256,2.009,56.629,975.471,44.832,34.579,51.168,17.122,0.407,33.832,3.197
2013,12,6,2013-12-06,641,8438,344,68.405,344.390,4.019,3.620,38.537,973.781,21.195,5.127,15.194,51.759,0.209,13.324,1.542
2013,12,7,2013-12-07,495,6321,220,59.447,0.000,3.247,1.586,66.314,977.727,40.633,22.569,39.344,38.263,0.376,20.034,2.683
2013,12,8,2013-12-08,417,5895,174,75.521,0.000,1.589,0.662,67.743,978.238,65.475,63.261,84.958,5.512,0.644,29.970,5.324
2013,12,9,2013-12-09,751,7255,349,75.505,0.000,1.922,0.897,66.205,980.826,80.907,128.401,145.253,2.153,0.838,39.823,5.879
2013,12,10,2013-12-10,792,7838,364,78.398,0.000,1.732,0.918,65.387,982.573,83.231,148.023,162.200,1.370,0.972,49.650,5.445
2013,12,11,2013-12-11,744,9928,392,87.991,0.000,-0.459,1.865,91.692,982.469,73.443,140.845,151.325,1.070,0.912,43.806,3.685
2013,12,12,2013-12-12,728,8746,365,90.371,0.000,-1.108,0.822,17.621,979.698,66.596,101.365,116.093,0.956,0.765,44.403,1.644
2013,12,13,2013-12-13,676,8170,352,89.529,0.000,-1.312,0.882,30.627,975.904,71.511,86.863,107.036,1.825,0.705,44.245,1.543
2013,12,14,2013-12-14,352,5814,202,90.895,187.810,0.573,0.873,12.233,979.676,63.802,48.070,71.904,2.119,0.625,30.462,2.114
2013,12,15,2013-12-15,290,4815,158,92.165,0.000,1.568,0.934,27.293,982.178,55.797,59.869,77.177,3.282,0.661,35.429,2.807
2013,12,16,2013-12-16,719,7298,341,87.616,0.000,0.668,1.053,76.206,980.748,77.885,173.374,179.730,1.813,1.065,42.924,3.425
2013,12,17,2013-12-17,716,7623,358,82.868,0.000,0.701,1.347,73.333,977.258,90.069,210.047,215.502,1.513,1.234,54.481,4.590
2013,12,18,2013-12-18,694,7837,342,82.313,0.000,2.275,1.139,49.956,972.827,90.508,196.368,204.767,1.692,1.105,52.185,5.040
2013,12,19,2013-12-19,656,7987,341,86.598,306.730,3.526,0.901,13.153,963.475,84.397,157.228,170.190,2.350,1.020,39.205,4.486
2013,12,20,2013-12-20,608,8055,299,87.215,273.240,5.160,1.301,10.729,974.459,63.548,47.455,71.278,9.558,0.567,19.681,2.805
2013,12,21,2013-12-21,399,5501,192,92.115,0.000,1.872,1.111,34.831,980.658,43.240,18.758,37.650,10.527,0.402,19.814,2.656
2013,12,22,2013-12-22,335,4532,149,75.525,0.000,6.489,2.215,30.802,974.378,31.540,10.825,25.172,22.908,0.354,20.848,2.800
2013,12,23,2013-12-23,619,6015,257,67.653,5.670,8.765,2.305,64.183,969.541,40.008,21.324,38.018,29.938,0.377,19.920,2.890
2013,12,24,2013-12-24,425,4985,209,69.723,0.000,6.842,1.168,53.169,954.725,60.047,42.848,65.755,4.950,0.548,23.513,4.667
2013,12,25,2013-12-25,194,3014,142,76.601,430.170,6.824,1.248,11.639,944.735,38.520,13.578,31.029,23.688,0.353,13.545,3.219
2013,12,26,2013-12-26,184,2946,146,90.633,1028.510,3.528,1.531,5.622,947.944,18.863,3.389,12.581,46.550,0.228,5.996,1.341
2013,12,27,2013-12-27,381,4951,232,83.402,0.000,3.463,1.432,53.337,959.191,42.238,18.886,37.230,22.534,0.325,15.303,2.077
2013,12,28,2013-12-28,338,4065,188,80.301,183.830,4.362,1.202,49.897,957.120,47.885,31.904,50.619,14.330,0.430,18.395,3.423
2013,12,29,2013-12-29,240,3326,145,76.547,82.130,5.237,1.538,49.448,969.423,19.152,3.186,12.570,51.286,0.213,8.035,2.026
2013,12,30,2013-12-30,396,4757,225,84.615,0.000,2.910,1.326,47.293,975.148,46.458,27.792,46.577,10.488,0.403,18.567,2.905
2013,12,31,2013-12-31,371,4417,212,83.934,0.000,1.013,1.797,69.425,968.628,45.929,47.256,61.903,5.934,0.526,31.593,3.760
2014,1,1,2014-01-01,208,3695,145,77.060,230.600,3.669,1.490,54.617,963.813,42.139,21.553,39.317,16.302,0.440,38.540,4.732
2014,1,2,2014-01-02,247,3368,129,84.185,170.570,4.472,1.451,19.513,959.440,39.368,24.429,40.172,15.916,0.429,20.429,4.075
2014,1,3,2014-01-03,416,4768,227,80.692,117.500,5.205,1.356,20.051,963.940,48.444,41.867,58.899,14.469,0.409,13.607,4.070
2014,1,4,2014-01-04,310,4016,204,87.492,405.760,6.014,1.521,6.010,957.660,46.178,18.054,38.624,9.789,0.397,12.522,3.144
2014,1,5,2014-01-05,258,3679,142,80.295,281.590,5.108,2.104,37.735,960.265,25.427,5.883,18.013,45.158,0.264,7.970,2.103
2014,1,6,2014-01-06,732,5989,282,71.199,0.000,5.058,1.424,60.777,965.117,55.568,34.220,56.492,17.333,0.443,14.169,3.481
2014,1,7,2014-01-07,839,6209,280,62.307,0.000,8.877,1.191,70.348,968.653,60.683,46.621,69.110,10.074,0.602,21.132,4.148
2014,1,8,2014-01-08,824,6425,284,72.822,89.540,9.317,1.328,52.989,971.530,57.917,55.545,74.820,6.574,0.569,22.827,3.778
2014,1,9,2014-01-09,835,6459,280,56.934,44.470,10.396,2.120,55.373,966.053,37.070,21.850,36.903,20.300,0.371,17.575,2.848
2014,1,10,2014-01-10,640,6755,272,86.552,568.950,5.585,1.822,20.604,968.992,41.172,22.212,39.337,35.670,0.362,9.091,1.465
2014,1,11,2014-01-11,492,4805,205,90.874,84.150,5.242,0.920,36.893,969.287,48.068,35.070,53.254,2.560,0.514,25.338,1.935
2014,1,12,2014-01-12,314,4049,160,85.526,0.000,6.298,1.470,37.775,971.573,31.955,19.045,31.979,14.121,0.420,23.735,2.252
2014,1,13,2014-01-13,691,6509,307,81.238,89.690,5.488,1.381,37.287,964.986,38.562,24.746,40.005,13.628,0.359,23.465,1.707
2014,1,14,2014-01-14,659,6531,312,90.284,927.600,4.531,1.777,7.077,957.855,43.332,23.222,41.279,14.166,0.361,12.520,1.451
2014,1,15,2014-01-15,798,7115,352,81.796,32.140,3.889,0.967,60.206,961.867,54.686,42.056,62.315,13.651,0.398,18.345,2.218
2014,1,16,2014-01-16,811,7074,288,75.931,175.470,5.633,1.153,26.185,956.662,55.329,43.191,63.561,10.581,0.433,26.745,3.165
2014,1,17,2014-01-17,727,7527,306,85.755,329.330,5.644,1.700,33.873,955.541,52.529,33.330,54.192,17.359,0.419,15.803,1.881
2014,1,18,2014-01-18,456,5092,171,88.285,0.000,3.160,1.370,14.671,952.271,40.040,19.878,36.874,6.836,0.407,17.654,1.489
2014,1,19,2014-01-19,429,4181,138,87.624,0.000,2.611,0.943,15.713,948.656,34.632,20.885,34.854,2.170,0.447,20.070,1.528
2014,1,20,2014-01-20,707,6611,293,84.420,77.790,4.507,1.225,21.439,952.704,36.485,25.482,39.511,3.126,0.453,22.081,1.775
2014,1,21,2014-01-21,683,7063,282,84.642,411.550,4.532,1.626,9.227,960.945,32.749,13.260,27.756,15.439,0.341,11.473,1.566
2014,1,22,2014-01-22,771,7121,308,76.260,0.000,4.632,1.351,25.545,961.188,48.035,42.783,59.420,6.287,0.499,20.462,2.561
2014,1,23,2014-01-23,742,7119,314,81.822,93.140,3.598,1.239,15.072,964.611,43.213,50.517,63.099,9.065,0.471,23.416,3.024
2014,1,24,2014-01-24,690,7209,330,79.892,325.700,2.596,2.052,39.982,964.396,34.608,12.100,27.799,38.939,0.296,11.435,1.797
